id,name,sku,price,currency,variations,quantity,status
9297,532004174568,,200,SAR,"[{""name"":""\u0627\u0644\u062d\u062c\u0645:"",""value"":""\u0627\u0631\u062a\u0641\u0627\u0639\u0662\u0664 \u0648\u0639\u0631\u0636\u0662\u0661\u0648\u0633\u0645\u0627\u0643\u0647\u0661\u0662\u0633\u0645""}]",NULL,sale
9298,532004174568,,200,SAR,"[{""name"":""\u0627\u0644\u062d\u062c\u0645:"",""value"":""\u0627\u0631\u062a\u0641\u0627\u0639\u0662\u0664 \u0648\u0639\u0631\u0636\u0662\u0661\u0648\u0633\u0645\u0627\u0643\u0647\u0661\u0662\u0633\u0645""}]",NULL,sale
9299,532004174568,,200,SAR,"[{""name"":""\u0627\u0644\u062d\u062c\u0645:"",""value"":""\u0627\u0631\u062a\u0641\u0627\u0639\u0662\u0664 \u0648\u0639\u0631\u0636\u0662\u0661\u0648\u0633\u0645\u0627\u0643\u0647\u0661\u0662\u0633\u0645""}]",NULL,sale
9305,532004174568,,200,SAR,,NULL,sale
9306,527130601712,,210,SAR,"[{""name"":""\u0627\u0644\u062d\u062c\u0645:"",""value"":""\u0627\u0631\u062a\u0641\u0627\u0639\u0663\u0663\u0648\u0639\u0631\u0636\u0662\u0668\u0648\u0633\u0645\u0627\u0643\u0647\u0661\u0663\u0633\u0645""},{""name"":""\u0627\u0644\u0644\u0648\u0646:"",""value"":""\u0627\u0632\u0631\u0642, \u0627\u062e\u0636\u0631""}]",NULL,sale
9307,528315146423,,200,SAR,"[{""name"":""\u0627\u0644\u062d\u062c\u0645:"",""value"":""\u0627\u0631\u062a\u0641\u0627\u0639\u0662\u0665\u0648\u0639\u0631\u0636\u0662\u0663\u0648\u0633\u0645\u0627\u0643\u0647\u0661\u0663\u0633\u0645 -""}]",NULL,sale
9308,528315146423,,200,SAR,"[{""name"":""\u0627\u0644\u062d\u062c\u0645:"",""value"":""\u0627\u0631\u062a\u0641\u0627\u0639\u0662\u0665\u0648\u0639\u0631\u0636\u0662\u0663\u0648\u0633\u0645\u0627\u0643\u0647\u0661\u0663\u0633\u0645""},{""name"":""\u0627\u0644\u0644\u0648\u0646:"",""value"":""\u0627\u0632\u0631\u0642, \u0627\u0633\u0648\u062f""}]",NULL,sale
9309,529038234671,,200,SAR,"[{""name"":""\u0627\u0644\u062d\u062c\u0645:"",""value"":""\u0627\u0631\u062a\u0641\u0627\u0639\u0661\u0667\u0639\u0631\u0636\u0661\u0667\u0648\u0633\u0645\u0627\u0643\u0647\u0661\u0662\u0633\u0645""},{""name"":""\u0627\u0644\u0644\u0648\u0646:"",""value"":""\u0627\u0633\u0648\u062f, \u0648\u0631\u062f\u064a""}]",NULL,sale
9310,533305541632,,210,SAR,"[{""name"":""\u0627\u0644\u062d\u062c\u0645:"",""value"":""\u0627\u0631\u062a\u0641\u0627\u063928\u0639\u0631\u063627\u0633\u0645\u0627\u0643\u064712\u0633\u0645""}]",NULL,sale
9311,533217235798,,200,SAR,"[{""name"":""الحجم:"",""value"":""ارتفاع٣٥عرض٢٦سماكه١٥سم""}]",NULL,sale
9312,533875111066,,200,SAR,"[{""name"":""\u0627\u0644\u062d\u062c\u0645:"",""value"":""\u0627\u0631\u062a\u0641\u0627\u0639\u0662\u0664\u0639\u0631\u0636\u0662\u0661\u0633\u0645\u0627\u0643\u0647\u0661\u0660\u0633\u0645 -""}]",NULL,sale
9313,533875111066,,200,SAR,"[{""name"":""\u0627\u0644\u062d\u062c\u0645:"",""value"":""\u0627\u0631\u062a\u0641\u0627\u0639\u0662\u0664\u0639\u0631\u0636\u0662\u0661\u0633\u0645\u0627\u0643\u0647\u0661\u0660\u0633\u0645 -""}]",NULL,sale
9314,533875111066,,200,SAR,"[{""name"":""\u0627\u0644\u062d\u062c\u0645:"",""value"":""\u0627\u0631\u062a\u0641\u0627\u0639\u0662\u0664\u0639\u0631\u0636\u0662\u0661\u0633\u0645\u0627\u0643\u0647\u0661\u0660\u0633\u0645 -""},{""name"":""\u0627\u0644\u0644\u0648\u0646:"",""value"":""\u0631\u0645\u0627\u062f\u064a, \u0648\u0631\u062f\u064a""}]",NULL,sale
9315,534153357386,,200,SAR,"[{""name"":""\u0627\u0644\u062d\u062c\u0645:"",""value"":""\u0627\u0631\u062a\u0641\u0627\u0639\u0663\u0660\u0639\u0631\u0636\u0662\u0662\u0633\u0645\u0627\u0643\u0647\u0669\u0633\u0645 -""}]",NULL,sale
9316,534153357386,,200,SAR,"[{""name"":""الحجم:"",""value"":""ارتفاع٣٠عرض٢٢سماكه٩سم -""},{""name"":""اللون:"",""value"":""رمادي, اسود""}]",NULL,sale
9320,534152461215,,200,SAR,"[{""name"":""\u0627\u0644\u062d\u062c\u0645:"",""value"":""\u0627\u0631\u062a\u0641\u0627\u0639\u0663\u0660\u0639\u0631\u0636\u0662\u0662\u0633\u0645\u0627\u0643\u0647\u0669\u0633\u0645""}]",NULL,sale
9321,534152461215,,200,SAR,"[{""name"":""\u0627\u0644\u062d\u062c\u0645:"",""value"":""\u0627\u0631\u062a\u0641\u0627\u0639\u0663\u0660\u0639\u0631\u0636\u0662\u0662\u0633\u0645\u0627\u0643\u0647\u0669\u0633\u0645""},{""name"":""\u0627\u0644\u0644\u0648\u0646:"",""value"":""\u0631\u0645\u0627\u062f\u064a, \u0627\u0633\u0648\u062f""}]",NULL,sale
9322,533718173189,,200,SAR,"[{""name"":""الحجم:"",""value"":""ارتفاع٣٢عرض٣٠سماكه٩سم""}]",NULL,sale
9323,533718173189,,200,SAR,"[{""name"":""\u0627\u0644\u062d\u062c\u0645:"",""value"":""\u0627\u0631\u062a\u0641\u0627\u0639\u0663\u0662\u0639\u0631\u0636\u0663\u0660\u0633\u0645\u0627\u0643\u0647\u0669\u0633\u0645""}]",NULL,sale
9324,533718173189,,200,SAR,"[{""name"":""\u0627\u0644\u062d\u062c\u0645:"",""value"":""\u0627\u0631\u062a\u0641\u0627\u0639\u0663\u0662\u0639\u0631\u0636\u0663\u0660\u0633\u0645\u0627\u0643\u0647\u0669\u0633\u0645""}]",NULL,sale
9325,533718173189,,200,SAR,"[{""name"":""الحجم:"",""value"":""ارتفاع٣٢عرض٣٠سماكه٩سم""}]",NULL,sale
9326,531271205796,,200,SAR,"[{""name"":""\u0627\u0644\u062d\u062c\u0645:"",""value"":""\u0627\u0631\u062a\u0641\u0627\u0639\u0662\u0665\u0639\u0631\u0636\u0662\u0661\u0633\u0645\u0627\u0643\u0647\u0669\u0633\u0645""}]",NULL,sale
9327,531271205796,,200,SAR,"[{""name"":""الحجم:"",""value"":""ارتفاع٢٥عرض٢١سماكه٩سم""},{""name"":""اللون:"",""value"":""رمادي, وردي""}]",NULL,sale
9328,535289751734,,200,SAR,"[{""name"":""\u0627\u0644\u062d\u062c\u0645:"",""value"":""\u0627\u0631\u062a\u0641\u0627\u0639\u0662\u0666\u0639\u0631\u0636\u0662\u0666\u0633\u0645\u0627\u0643\u0647\u0669\u0633\u0645""}]",NULL,sale
9329,535289751734,,200,SAR,,NULL,sale
9330,535289751734,,200,SAR,"[{""name"":""الحجم:"",""value"":""ارتفاع٢٦عرض٢٦سماكه٩سم""}]",NULL,sale
9331,535289751734,,200,SAR,"[{""name"":""\u0627\u0644\u062d\u062c\u0645:"",""value"":""\u0627\u0631\u062a\u0641\u0627\u0639\u0662\u0666\u0639\u0631\u0636\u0662\u0666\u0633\u0645\u0627\u0643\u0647\u0669\u0633\u0645""}]",NULL,sale
9336,530338828681,,210,SAR,"[{""name"":""\u0627\u0644\u062d\u062c\u0645:"",""value"":""\u0627\u0631\u062a\u0641\u0627\u0639\u0662\u0665\u0639\u0631\u0636\u0662\u0662\u0633\u0645\u0627\u0643\u0647\u0669\u0633\u0645""},{""name"":""\u0627\u0644\u0644\u0648\u0646:"",""value"":""\u0627\u0633\u0648\u062f, \u0627\u0628\u064a\u0636, \u0648\u0631\u062f\u064a""}]",NULL,sale
9337,528741904582,,210,SAR,,NULL,sale
9338,528741904582,,210,SAR,,NULL,sale
9339,528741904582,,200,SAR,"[{""name"":""\u0627\u0644\u0644\u0648\u0646:"",""value"":""\u0631\u0645\u0627\u062f\u064a, \u0648\u0631\u062f\u064a""}]",NULL,sale
9340,532895922830,,200,SAR,,NULL,sale
9341,532895922830,,200,SAR,,NULL,sale
9342,532895922830,,200,SAR,,NULL,sale
9343,532895922830,,200,SAR,,NULL,sale
9344,529363528952,,200,SAR,"[{""name"":""\u0627\u0644\u0644\u0648\u0646:"",""value"":""\u0627\u0633\u0648\u062f, \u0648\u0631\u062f\u064a""}]",NULL,sale
9345,529363528952,,200,SAR,,NULL,sale
9346,531281400322,,210,SAR,,NULL,sale
9347,531281400322,,210,SAR,,NULL,sale
9348,531281400322,,210,SAR,,NULL,sale
9349,535568838080,,200,SAR,,NULL,sale
9350,535568838080,,200,SAR,"[{""name"":""\u0627\u0644\u0644\u0648\u0646:"",""value"":""\u0631\u0645\u0627\u062f\u064a, \u0648\u0631\u062f\u064a""}]",NULL,sale
9351,532134558406,,200,SAR,,NULL,sale
9352,532134558406,,200,SAR,"[{""name"":""\u0627\u0644\u0644\u0648\u0646:"",""value"":""\u0631\u0645\u0627\u062f\u064a, \u0648\u0631\u062f\u064a""}]",NULL,sale
9353,530788771397,,200,SAR,,NULL,sale
9354,530788771397,,200,SAR,,NULL,sale
9355,530788771397,,200,SAR,,NULL,sale
9356,530788771397,,200,SAR,,NULL,sale
9357,533056499431,,210,SAR,,NULL,sale
9358,533056499431,,210,SAR,,NULL,sale
9359,533056499431,,210,SAR,"[{""name"":""\u0627\u0644\u0644\u0648\u0646:"",""value"":""\u0631\u0645\u0627\u062f\u064a, \u0648\u0631\u062f\u064a""}]",NULL,sale
9360,534680985496,,200,SAR,"[{""name"":""\u0627\u0644\u0644\u0648\u0646:"",""value"":""\u0648\u0631\u062f\u064a, \u0631\u0645\u0627\u062f\u064a""}]",NULL,sale
9361,534680985496,,200,SAR,"[{""name"":""\u0627\u0644\u0644\u0648\u0646: "",""value"":""\u0628\u064a\u062c, \u0627\u0633\u0648\u062f""}]",NULL,sale
9362,529147540895,,190,SAR,,NULL,sale
9363,529147540895,,190,SAR,,NULL,sale
9364,529147540895,,190,SAR,,NULL,sale
9365,531455697907,,200,SAR,,NULL,sale
9366,531455697907,,200,SAR,"[{""name"":""\u0627\u0644\u0644\u0648\u0646:"",""value"":""\u0648\u0631\u062f\u064a, \u0627\u0628\u064a\u0636""}]",NULL,sale
9367,529082920643,,200,SAR,"[{""name"":""\u0627\u0644\u0644\u0648\u0646:"",""value"":""\u0628\u0646\u0641\u0633\u062c\u064a, \u0627\u0633\u0648\u062f""}]",NULL,sale
9368,529082920643,,200,SAR,"[{""name"":""اللون:"",""value"":""رمادي, وردي""}]",NULL,sale
9369,530856985032,,200,SAR,,NULL,sale
9370,530856985032,,200,SAR,"[{""name"":""\u0627\u0644\u0644\u0648\u0646:"",""value"":""\u0648\u0631\u062f\u064a, \u0627\u0632\u0631\u0642""}]",NULL,sale
9371,530723151085,,190,SAR,,NULL,sale
9372,534786446083,,190,SAR,,NULL,sale
9373,534786446083,,190,SAR,,NULL,sale
9374,534145376315,,200,SAR,,NULL,sale
9375,534145376315,,200,SAR,"[{""name"":""\u0627\u0644\u0644\u0648\u0646:"",""value"":""\u0627\u0633\u0648\u062f, \u0648\u0631\u062f\u064a""}]",NULL,sale
9376,533006170767,,190,SAR,,NULL,sale
9377,533006170767,,190,SAR,"[{""name"":""اللون:"",""value"":""وردي, رمادي""}]",NULL,sale
9378,533790960209,,190,SAR,,NULL,sale
9379,533790960209,,190,SAR,"[{""name"":""\u0627\u0644\u0644\u0648\u0646:"",""value"":""\u0631\u0645\u0627\u062f\u064a, \u0648\u0631\u062f\u064a""}]",NULL,sale
9380,532707594945,,150,SAR,,NULL,sale
9381,532707594945,,150,SAR,,NULL,sale
9382,532707594945,,150,SAR,,NULL,sale
9383,532707594945,,150,SAR,,NULL,sale
9384,531136151129,,150,SAR,,NULL,sale
9385,531136151129,,150,SAR,,NULL,sale
9386,531136151129,,150,SAR,,NULL,sale
9387,534440777769,,225,SAR,,NULL,sale
9388,534440777769,,225,SAR,,NULL,sale
9389,534440777769,,225,SAR,,NULL,sale
9391,534874383469,,270,SAR,,NULL,sale
9392,534874383469,,270,SAR,"[{""name"":""\u0627\u0644\u0644\u0648\u0646:"",""value"":""\u0648\u0631\u062f\u064a, \u0627\u0632\u0631\u0642""}]",NULL,sale
9393,534874383469,,270,SAR,"[{""name"":""\u0627\u0644\u0644\u0648\u0646:"",""value"":""\u0633\u0643\u0631\u064a, \u0641\u0636\u064a""}]",NULL,sale
9394,534874383469,,270,SAR,"[{""name"":""\u0627\u0644\u0644\u0648\u0646:"",""value"":""\u0646\u062d\u0627\u0633\u064a, \u0630\u0647\u0628\u064a""}]",NULL,sale
9395,534874383469,,270,SAR,"[{""name"":""\u0627\u0644\u0644\u0648\u0646:"",""value"":""\u0627\u062d\u0645\u0631, \u0627\u0633\u0648\u062f""}]",NULL,sale
9396,534874383469,,225,SAR,"[{""name"":""\u0627\u0644\u0644\u0648\u0646:"",""value"":""\u0627\u0628\u064a\u0636, \u0631\u0645\u0627\u062f\u064a""}]",NULL,sale
9397,534874383469,,225,SAR,"[{""name"":""\u0627\u0644\u0644\u0648\u0646:"",""value"":""\u0627\u062e\u0636\u0631, \u0628\u0646\u0641\u0633\u062c\u064a""}]",NULL,sale
9398,534874383469,,225,SAR,"[{""name"":""\u0627\u0644\u0644\u0648\u0646:"",""value"":""\u0627\u0633\u0648\u062f, \u0641\u0636\u064a""}]",NULL,sale
9399,529335284600,,190,SAR,,NULL,sale
9400,529335284600,,190,SAR,"[{""name"":""\u0627\u0644\u0644\u0648\u0646:"",""value"":""\u0648\u0631\u062f\u064a, \u0627\u0633\u0648\u062f""}]",NULL,sale
9405,531005442778,,235,SAR,,NULL,sale
9406,531005442778,,235,SAR,"[{""name"":""اللون:"",""value"":""رمادي, ابيض, اسود, احمر""}]",NULL,sale
9407,527104497940,,200,SAR,,NULL,sale
9408,527104497940,,200,SAR,"[{""name"":""\u0627\u0644\u0644\u0648\u0646:"",""value"":""\u0627\u0628\u064a\u0636, \u0627\u062d\u0645\u0631""}]",NULL,sale
9409,521061798896,,190,SAR,,NULL,sale
9410,522083507772,,190,SAR,,NULL,sale
9411,521058273821,,190,SAR,,NULL,sale
9412,529069202412,,185,SAR,"[{""name"":""\u0627\u0644\u062d\u062c\u0645:"",""value"":""\u0627\u0644\u0648\u0633\u0637: \u0627\u0631\u062a\u0641\u0627\u0639\u0662\u0666 \u0648\u0639\u0631\u0636\u0662\u0661\u0648\u0633\u0645\u0627\u0643\u0647\u0661\u0660\u0633\u0645, \u0627\u0644\u0643\u0628\u064a\u0631: \u0627\u0631\u062a\u0641\u0627\u0639\u0662\u0669 \u0648\u0639\u0631\u0636\u0662\u0664 \u0648\u0633\u0645\u0627\u0643\u0647\u0661\u0662 \u0633\u0645""}]",NULL,sale
9413,524347776236,,220,SAR,,NULL,sale
9415,520753678485,,210,SAR,,NULL,sale
9416,520753678485,,210,SAR,,NULL,sale
9417,533063639048,,210,SAR,,NULL,sale
9418,531256361904,,200,SAR,,NULL,sale
9419,531256361904,,200,SAR,,NULL,sale
9420,531139700846,,170,SAR,,NULL,sale
9421,531139700846,,170,SAR,,NULL,sale
9422,531139700846,,170,SAR,,NULL,sale
9423,530850251658,,170,SAR,,NULL,sale
9424,530850251658,,170,SAR,,NULL,sale
9425,530850251658,,170,SAR,"[{""name"":""اللون:"",""value"":""رمادي, وردي""}]",NULL,sale
9426,530850251658,,170,SAR,"[{""name"":""\u0627\u0644\u0644\u0648\u0646:"",""value"":""\u0627\u0633\u0648\u062f, \u0641\u0636\u064a""}]",NULL,sale
9427,تسليم فوري,,80,SAR,,NULL,sale
9428,تسليم فوري,,230,SAR,"[{""name"":""اللون:"",""value"":""36, 37, 38, 39, 40""}]",NULL,sale
9436,استكر ايفون,,45,SAR,,NULL,sale
9438,527890634867,,190,SAR,,NULL,sale
9439,527890634867,,190,SAR,"[{""name"":""\u0627\u0644\u0644\u0648\u0646:"",""value"":""\u0633\u0643\u0631\u064a, \u0631\u0645\u0627\u062f\u064a, \u0648\u0631\u062f\u064a""}]",NULL,sale
9441,zara,,100,SAR,"[{""name"":""\u0627\u0644\u062d\u062c\u0645:"",""value"":""XS, S, M, L""},{""name"":""\u0627\u0644\u0644\u0648\u0646:"",""value"":""\u0627\u0628\u064a\u0636, \u0633\u0645\u0627\u0648\u064a""}]",NULL,sale
9445,531087369696,,150,SAR,,NULL,sale
9446,531087369696,,150,SAR,,NULL,sale
9447,528198257326,,200,SAR,,NULL,sale
9448,528198257326,,200,SAR,"[{""name"":""\u0627\u0644\u0644\u0648\u0646:"",""value"":""\u0648\u0631\u062f\u064a, \u0627\u0633\u0648\u062f""}]",NULL,sale
9449,44798321361,,210,SAR,,NULL,sale
9450,44798321361,,210,SAR,"[{""name"":""\u0627\u0644\u0644\u0648\u0646:"",""value"":""\u0630\u0647\u0628\u064a, \u0641\u0636\u064a""}]",NULL,sale
9451,528709453633,,190,SAR,,NULL,sale
9452,528709453633,,190,SAR,"[{""name"":""\u0627\u0644\u0644\u0648\u0646:"",""value"":""\u0631\u0645\u0627\u062f\u064a, \u0627\u0633\u0648\u062f, \u0627\u0628\u064a\u0636""}]",NULL,hidden
9453,528712317993,,240,SAR,,NULL,hidden
9454,528712317993,,240,SAR,"[{""name"":""\u0627\u0644\u0644\u0648\u0646:"",""value"":""\u0631\u0645\u0627\u062f\u064a, \u0627\u0628\u064a\u0636, \u0627\u062d\u0645\u0631""}]",NULL,hidden
9457,527525543986,,190,SAR,"[{""name"":""\u0627\u0644\u0644\u0648\u0646:"",""value"":""\u0627\u0628\u064a\u0636, \u0627\u0635\u0641\u0631""}]",NULL,hidden
9458,522759936253,,180,SAR,,NULL,hidden
9459,522759936253,,180,SAR,,NULL,hidden
9460,522759936253,,180,SAR,"[{""name"":""\u0627\u0644\u0644\u0648\u0646:"",""value"":""\u0627\u062d\u0645\u0631, \u062a\u0641\u0627\u062d\u064a""}]",NULL,hidden
9461,526409144833 -,,190,SAR,,NULL,hidden
9462,527842142695,,200,SAR,"[{""name"":""\u0627\u0644\u0644\u0648\u0646:"",""value"":""\u0628\u0646\u064a \u0641\u0627\u062a\u062d, \u0628\u0646\u064a \u063a\u0627\u0645\u0642""}]",NULL,hidden
9463,528055285806,,200,SAR,"[{""name"":""\u0627\u0644\u0644\u0648\u0646:"",""value"":""\u0633\u0645\u0627\u0648\u064a, \u0628\u064a\u062c""}]",NULL,hidden
9464,527370453358,,220,SAR,,NULL,hidden
9465,527370453358,,220,SAR,,NULL,hidden
9466,527370453358,,220,SAR,,NULL,hidden
9467,528182215150,,200,SAR,,NULL,hidden
9468,528182215150,,200,SAR,"[{""name"":""\u0627\u0644\u0644\u0648\u0646:"",""value"":""\u0627\u0628\u064a\u0636, \u0648\u0631\u062f\u064a""}]",NULL,hidden
9469,526215494782,,200,SAR,,NULL,hidden
9470,526215494782,,200,SAR,,NULL,hidden
9471,527638469190,,190,SAR,"[{""name"":""\u0627\u0644\u0644\u0648\u0646:"",""value"":""\u0631\u0645\u0627\u062f\u064a, \u0648\u0631\u062f\u064a""}]",NULL,hidden
9474,اسورتين,,50,SAR,,NULL,hidden
9475,استكر ايفون,,45,SAR,"[{""name"":""\u0627\u0644\u0644\u0648\u0646:"",""value"":""\u0648\u0631\u062f\u064a \u0641\u0627\u062a\u062d, \u0648\u0631\u062f\u064a \u063a\u0627\u0645\u0642, \u0628\u0646\u0641\u0633\u062c\u064a, \u0627\u0633\u0648\u062f, \u0630\u0647\u0628\u064a, \u0641\u0636\u064a, \u0645\u0644\u0648\u0646""},{""name"":""\u064a\u0646\u0627\u0633\u0628 \u0644\u062c\u0648\u0627\u0644:"",""value"":""Note5, Galaxy A7, iphone6, iphone6 plus, GalaxyA8, iphone5S\/iphone5, s6edge+, galaxy S5, iPhone5c, NOTE3""}]",NULL,hidden
9477,526296274395,,170,SAR,"[{""name"":""الحجم:"",""value"":""35, 36, 37, 38, 39""}]",NULL,hidden
9478,526296274395,,170,SAR,"[{""name"":""\u0627\u0644\u062d\u062c\u0645:"",""value"":""35, 36, 37, 38, 39""}]",NULL,hidden
9481,528239217072,,225,SAR,,NULL,hidden
9482,528239217072,,225,SAR,,NULL,hidden
9485,528030366187,,190,SAR,,NULL,hidden
9486,528030366187,,190,SAR,,NULL,hidden
9487,528030366187,,190,SAR,,NULL,hidden
9488,45464410487,,190,SAR,,NULL,hidden
9489,45464410487,,190,SAR,,NULL,hidden
9490,524596123495,,210,SAR,"[{""name"":""\u0627\u0644\u062d\u062c\u0645:"",""value"":""\u062d\u062c\u0645 \u0635\u063a\u064a\u0631: \u0627\u0631\u062a\u0641\u0627\u0639\u0662\u0667 \u0639\u0631\u0636 \u0662\u0661 \u0648\u0633\u0645\u0627\u0643\u0647\u0661\u0663\u0633\u0645, \u062d\u062c\u0645 \u0648\u0633\u0637:\u0627\u0631\u062a\u0641\u0627\u0639\u0663\u0662\u0648\u0639\u0631\u0636\u0662\u0665 \u0648\u0661\u0665\u0633\u0645 \u0633\u0645\u0627\u0643\u0647 -""}]",NULL,hidden
9491,524596123495,,210,SAR,"[{""name"":""\u0627\u0644\u062d\u062c\u0645:"",""value"":""\u062d\u062c\u0645 \u0635\u063a\u064a\u0631: \u0627\u0631\u062a\u0641\u0627\u0639\u0662\u0667 \u0639\u0631\u0636 \u0662\u0661 \u0648\u0633\u0645\u0627\u0643\u0647\u0661\u0663\u0633\u0645, \u062d\u062c\u0645 \u0648\u0633\u0637:\u0627\u0631\u062a\u0641\u0627\u0639\u0663\u0662\u0648\u0639\u0631\u0636\u0662\u0665 \u0648\u0661\u0665\u0633\u0645 \u0633\u0645\u0627\u0643\u0647 -""}]",NULL,hidden
9492,524596123495,,210,SAR,"[{""name"":""\u0627\u0644\u062d\u062c\u0645:"",""value"":""\u062d\u062c\u0645 \u0635\u063a\u064a\u0631: \u0627\u0631\u062a\u0641\u0627\u0639\u0662\u0667 \u0639\u0631\u0636 \u0662\u0661 \u0648\u0633\u0645\u0627\u0643\u0647\u0661\u0663\u0633\u0645, \u062d\u062c\u0645 \u0648\u0633\u0637:\u0627\u0631\u062a\u0641\u0627\u0639\u0663\u0662\u0648\u0639\u0631\u0636\u0662\u0665 \u0648\u0661\u0665\u0633\u0645 \u0633\u0645\u0627\u0643\u0647 -""}]",NULL,hidden
9493,525658408648,,195,SAR,"[{""name"":""\u0627\u0644\u062d\u062c\u0645:"",""value"":""\u062d\u062c\u0645 \u0635\u063a\u064a\u0631:\u0627\u0631\u062a\u0641\u0627\u0639\u0662\u0664 \u0648\u0639\u0631\u0636\u0662\u0662\u0648\u0633\u0645\u0627\u0643\u0647\u0661\u0662\u0633\u0645, \u062d\u062c\u0645 \u0648\u0633\u0637: \u0627\u0631\u062a\u0641\u0627\u0639\u0663\u0662\u0648\u0639\u0631\u0636\u0662\u0666\u0648\u0633\u0645\u0627\u0643\u0647\u0661\u0661\u0633\u0645 -""}]",NULL,hidden
9494,525658408648,,195,SAR,"[{""name"":""\u0627\u0644\u062d\u062c\u0645:"",""value"":""\u062d\u062c\u0645 \u0635\u063a\u064a\u0631:\u0627\u0631\u062a\u0641\u0627\u0639\u0662\u0664 \u0648\u0639\u0631\u0636\u0662\u0662\u0648\u0633\u0645\u0627\u0643\u0647\u0661\u0662\u0633\u0645, \u062d\u062c\u0645 \u0648\u0633\u0637: \u0627\u0631\u062a\u0641\u0627\u0639\u0663\u0662\u0648\u0639\u0631\u0636\u0662\u0666\u0648\u0633\u0645\u0627\u0643\u0647\u0661\u0661\u0633\u0645""}]",NULL,hidden
9495,527415009872,,200,SAR,"[{""name"":""\u0627\u0644\u062d\u062c\u0645:"",""value"":""\u0627\u0631\u062a\u0641\u0627\u0639 \u0663\u0661 \u0648\u0639\u0631\u0636 \u0663\u0660 \u0633\u0645 \u0648\u0633\u0645\u0627\u0643\u0647 \u0661\u0667 \u0633\u0645""},{""name"":""\u0627\u0644\u0644\u0648\u0646:"",""value"":""\u0627\u0633\u0648\u062f, \u0627\u0628\u064a\u0636""}]",NULL,hidden
9496,523251182735,,205,SAR,"[{""name"":""\u0627\u0644\u062d\u062c\u0645:"",""value"":""\u062d\u062c\u0645 \u0648\u0633\u0637: \u0627\u0631\u062a\u0641\u0627\u0639\u0663\u0661\u0648\u0639\u0631\u0636\u0662\u0667\u0633\u0645, \u062d\u062c\u0645 \u0635\u063a\u064a\u0631:\u0627\u0631\u062a\u0641\u0627\u0639 \u0662\u0667 \u0648\u0639\u0631\u0636 \u0662\u0664\u0633\u0645""}]",NULL,hidden
9497,523251182735,,205,SAR,"[{""name"":""\u0627\u0644\u062d\u062c\u0645:"",""value"":""\u062d\u062c\u0645 \u0635\u063a\u064a\u0631:\u0627\u0631\u062a\u0641\u0627\u0639 \u0662\u0667 \u0648\u0639\u0631\u0636 \u0662\u0664\u0633\u0645, \u062d\u062c\u0645 \u0648\u0633\u0637: \u0627\u0631\u062a\u0641\u0627\u0639\u0663\u0661\u0648\u0639\u0631\u0636\u0662\u0667\u0633\u0645""}]",NULL,hidden
9498,523251182735,,205,SAR,"[{""name"":""\u0627\u0644\u062d\u062c\u0645:"",""value"":""\u062d\u062c\u0645 \u0648\u0633\u0637: \u0627\u0631\u062a\u0641\u0627\u0639\u0663\u0661\u0648\u0639\u0631\u0636\u0662\u0667\u0633\u0645, \u062d\u062c\u0645 \u0635\u063a\u064a\u0631:\u0627\u0631\u062a\u0641\u0627\u0639 \u0662\u0667 \u0648\u0639\u0631\u0636 \u0662\u0664\u0633\u0645""}]",NULL,hidden
9499,525441358670,,220,SAR,,NULL,hidden
9500,525441358670,,220,SAR,,NULL,hidden
9503,520824836710,,210,SAR,"[{""name"":""\u0627\u0644\u0644\u0648\u0646:"",""value"":""\u0648\u0631\u062f\u064a, \u0627\u0628\u064a\u0636""}]",NULL,hidden
9504,527793606367,,230,SAR,"[{""name"":""\u0627\u0644\u062d\u062c\u0645:"",""value"":""\u0627\u0644\u0648\u0633\u0637: \u0627\u0631\u062a\u0641\u0627\u0639 \u0662\u0663 \u0648\u0639\u0631\u0636 \u0662\u0662 \u0648\u0633\u0645\u0627\u0643\u0647 \u0661\u0664 \u0633\u0645""},{""name"":""\u0627\u0644\u0644\u0648\u0646:"",""value"":""\u0630\u0647\u0628\u064a, \u0627\u0633\u0648\u062f, \u0648\u0631\u062f\u064a""}]",NULL,hidden
9505,526336813641,,220,SAR,"[{""name"":""\u0627\u0644\u0644\u0648\u0646:"",""value"":""\u0627\u062d\u0645\u0631, \u0627\u062e\u0636\u0631, \u0627\u0633\u0648\u062f, \u0631\u0645\u0627\u062f\u064a""}]",NULL,hidden
9506,536163072677,,220,SAR,"[{""name"":""\u0627\u0644\u0644\u0648\u0646:"",""value"":""\u0627\u0633\u0648\u062f, \u0627\u0628\u064a\u0636""}]",NULL,hidden
9507,522147958012,,220,SAR,,NULL,hidden
9508,522147958012,,220,SAR,"[{""name"":""\u0627\u0644\u0644\u0648\u0646:"",""value"":""\u0641\u0636\u064a, \u0627\u0632\u0631\u0642""}]",NULL,hidden
9509,525166104208,,230,SAR,"[{""name"":""\u0627\u0644\u0644\u0648\u0646:"",""value"":""\u0627\u0633\u0648\u062f, \u0627\u0632\u0631\u0642""}]",NULL,hidden
9510,524779268401,,225,SAR,,NULL,hidden
9532,iphone 6plus ,,190,SAR,"[{""name"":""اللون:"",""value"":""فضي, ذهبي, اسود""}]",NULL,hidden
9542,تغليف شوكولاتة الوليمة 2 كيلو,,480,SAR,,9999,sale
